,0
windlat47.04lon-119.26WA,0.0
windlat47.54lon-119.76WA,0.0
solarlat48.04lon-119.76WA,0.0
windlat47.04lon-117.26WA,0.0
windlat47.54lon-117.76WA,0.0
windlat48.04lon-118.76WA,0.0
windlat48.54lon-119.76WA,0.0
windlat48.54lon-117.76WA,0.0
solarlat46.54lon-118.76WA,0.0
solarlat47.04lon-118.26WA,0.0
solarlat47.54lon-118.76WA,0.0
solarlat48.04lon-117.76WA,0.0
solarlat48.54lon-120.26WA,0.0
solarlat48.54lon-118.26WA,0.0
windlat47.54lon-121.76WA,0.0
windlat48.04lon-120.76WA,0.0
windlat48.54lon-121.76WA,0.0
solarlat47.04lon-122.26WA,0.0
solarlat47.04lon-120.26WA,0.0
solarlat47.54lon-122.76WA,0.0
solarlat47.54lon-120.76WA,0.0
solarlat48.04lon-121.76WA,0.0
solarlat48.54lon-122.26WA,0.0
